"","state","age","cit","sex","educ","race","hisp","pwsswgt"
"615",39,80,1,1,2,1,2,3603.4262
"616",39,26,1,2,3,1,2,4260.8324
"617",39,27,1,1,4,1,2,3504.988
"618",39,50,1,1,3,1,2,3959.76
"619",39,50,1,2,4,1,2,3300.8087
"620",39,24,1,1,2,1,2,3921.698
"621",39,62,1,2,4,1,2,3421.9569
"622",39,64,1,1,2,1,2,3401.988
"623",39,24,1,2,3,1,2,4549.6878
"624",39,46,1,1,3,1,2,4925.9465
"625",39,44,1,2,6,1,2,4229.404
"626",39,18,1,2,2,1,2,4785.3731
"627",39,34,1,1,2,1,2,3483.9822
"628",39,31,1,2,4,1,2,3805.4844
"629",39,74,1,1,2,1,2,4597.5983
"630",39,72,1,2,3,1,2,4118.8737
"631",39,33,1,2,5,1,2,4479.3825
"632",39,31,1,1,4,1,2,4100.9468
"633",39,66,1,1,2,2,2,4810.6649
"634",39,26,1,1,5,1,2,4125.6724
"635",39,25,1,1,5,1,2,4125.6724
"636",39,85,1,1,6,1,2,4003.9365
"637",39,80,1,2,5,1,2,4075.0204
"638",39,32,1,2,6,1,2,5551.3547
"639",49,66,1,1,2,1,2,1585.488
"640",49,30,1,1,6,1,2,1823.9036
"641",49,52,1,1,4,1,2,2190.9644
"642",49,45,1,2,3,1,2,1816.7299
"643",49,33,1,2,4,1,2,2213.8877
"644",49,19,1,1,1,1,2,1987.9047
"645",49,27,1,1,7,1,2,1814.1051
"646",49,27,1,2,5,1,2,1778.5587
"647",49,69,1,1,2,1,2,2142.4817
"648",49,64,1,2,2,1,2,2018.1862
"649",49,74,1,1,4,1,2,1607.1188
"650",2,34,1,1,5,1,1,544.7901
"651",6,22,1,1,5,1,1,5416.4634
"652",6,41,1,1,2,1,2,4236.4305
"653",6,41,1,2,2,1,2,3698.9348
"654",6,21,1,2,2,1,1,4818.5387
"655",6,19,1,1,2,1,1,4290.5965
"656",32,63,4,1,4,1,2,2418.7718
"657",32,85,4,2,2,1,2,1732.9502
"658",6,85,4,1,7,1,2,3726.3981
"659",18,49,1,2,2,2,2,5832.9559
"660",42,78,1,2,2,1,2,4157.3019
"661",42,74,1,1,2,1,2,4640.0731
"662",6,63,1,1,3,1,2,3933.1192
"663",17,52,1,1,5,1,2,4960.4066
"664",17,56,1,2,5,1,2,4821.5359
"665",17,20,1,1,2,1,2,4555.7249
"666",17,19,1,1,2,1,2,4057.0961
"667",1,27,1,1,5,1,2,2626.2401
"668",1,28,1,2,5,1,2,2907.4215
"669",1,59,1,1,3,1,2,2318.828
"670",1,25,1,2,5,1,2,2989.2114
"671",1,44,4,1,4,1,2,2181.4458
"672",1,43,4,2,2,1,2,2734.9679
"673",1,32,4,1,6,4,2,2254.0967
"674",1,30,1,2,6,1,2,3085.4985
"675",6,48,4,2,1,1,1,4125.9925
"676",6,44,4,1,1,1,1,4768.5532
"677",6,21,1,2,2,1,1,5171.4989
"678",6,80,1,2,6,1,2,3768.6239
"679",6,80,1,1,6,1,2,3858.662
"680",33,57,1,1,3,1,2,931.2049
"681",11,54,1,1,5,1,2,390.9109
"682",6,72,1,1,5,1,2,4295.1586
"683",6,73,1,2,5,1,2,3845.6215
"684",6,36,1,2,2,1,2,3657.3585
"685",6,36,1,2,2,1,2,3657.3585
"686",36,85,1,1,4,1,2,11703.0163
"687",48,80,1,1,5,1,1,3919.4911
"688",48,75,1,2,2,1,1,4256.756
"689",6,36,1,1,5,1,2,4534.5233
"690",6,36,1,2,6,1,2,4651.9651
"691",6,52,4,1,2,4,2,4855.5456
"692",5,40,1,2,4,1,2,1320.3016
"693",5,46,1,1,2,1,2,1501.6843
"694",18,68,1,1,8,1,2,3643.2357
"695",18,73,1,2,8,1,2,2950.5967
"696",13,60,1,2,2,1,2,3420.2398
"697",13,64,1,1,2,1,2,3649.4263
"698",28,58,1,1,4,2,2,1479.3006
"699",28,63,1,2,2,2,2,1449.1428
"700",6,39,1,2,1,1,1,4908.0764
"701",6,18,1,1,1,1,1,4647.7365
"702",6,20,1,1,1,1,1,4824.6186
"703",5,28,1,1,2,1,2,1666.7406
"704",5,28,1,2,3,1,2,1788.0277
"705",36,41,4,2,2,1,1,5088.9889
"706",36,19,4,1,2,1,1,4683.8819
"707",48,53,1,2,3,1,2,4265.8321
"708",48,53,1,1,3,1,2,4947.4692
"709",48,74,1,2,3,1,2,3978.026
"710",48,19,1,2,3,1,2,5057.3855
"711",48,53,4,2,5,4,2,4224.5241
"712",6,65,1,2,5,1,2,4114.2048
"713",6,68,1,1,5,1,2,3929.7579
"714",48,40,4,1,5,2,2,5818.8928
"715",22,30,1,1,2,1,2,2048.8337
"716",20,41,1,2,5,1,2,1972.7491
"717",20,34,1,2,5,1,2,2255.1137
"718",20,35,1,1,5,1,2,2015.9851
"719",6,30,1,1,5,1,1,4535.6486
"720",6,30,1,1,2,1,1,4535.6486
"721",6,64,1,2,5,1,2,3654.837
"722",6,80,4,1,3,4,2,3594.2171
"723",6,78,4,2,2,4,2,3605.8328
"724",6,46,1,2,6,1,2,4193.9231
"725",6,80,1,2,5,1,2,3214.2377
"726",6,67,4,2,6,1,2,3889.4642
"727",31,66,1,2,5,1,2,1386.7391
"728",31,65,1,1,5,1,2,1274.1586
"729",42,80,1,1,5,2,2,2842.7089
"730",48,57,4,2,2,4,2,4191.3728
"731",48,61,4,1,2,4,2,3833.5268
"732",19,69,1,1,3,1,2,2412.1312
"733",19,69,1,2,5,1,2,2445.718
"734",41,75,1,2,5,1,2,2236.2976
"735",32,58,1,1,3,1,2,1905.6836
"736",32,56,1,2,2,1,2,1897.4107
"737",53,45,4,1,5,4,2,4735.0133
"738",53,47,4,2,6,4,2,3998.0016
"739",29,29,1,2,5,1,2,3990.3307
"740",29,30,1,1,2,1,2,3258.4129
"741",54,70,1,2,1,1,2,717.0134
"742",54,74,1,1,1,1,2,672.1383
"743",49,28,1,2,5,1,2,1714.6724
"744",49,23,1,1,2,1,2,2202.7154
"745",54,49,1,1,3,1,2,798.7513
"746",54,48,1,2,5,1,2,772.9156
"747",54,20,1,2,3,1,2,698.527
"748",6,70,1,1,3,1,2,3612.3526
"749",6,66,4,2,2,1,2,3920.1243
"750",18,54,1,1,2,1,2,3934.6406
"751",18,52,1,2,2,1,2,3592.9562
"752",30,51,1,2,5,1,2,530.9052
"753",30,53,1,1,2,1,2,548.1735
"754",30,50,1,2,5,1,1,431.9372
"755",30,23,1,2,3,1,2,681.2022
"756",37,60,1,1,2,2,2,7805.9727
"757",37,38,1,2,2,2,2,5418.3072
"758",6,62,1,1,1,1,2,3576.4059
"759",6,50,4,2,5,1,2,3857.9601
"760",36,32,1,1,6,1,2,5275.593
"761",36,33,1,2,5,1,1,3817.0972
"762",42,62,1,2,6,1,2,4555.6955
"763",42,67,1,1,2,1,2,4777.6413
"764",36,78,1,1,6,2,2,5271.5548
"765",36,78,1,2,5,2,2,4310.5661
"766",19,73,1,1,2,1,2,2380.2017
"767",22,45,1,2,5,1,2,1779.7309
"768",24,38,1,2,7,4,2,6276.0642
"769",24,46,4,1,7,4,2,5500.6193
"770",36,64,1,2,2,2,2,5335.0715
"771",36,79,1,2,2,2,2,4060.0517
"772",30,80,1,1,8,1,2,445.5883
"773",30,51,1,2,5,3,2,734.7683
"774",1,71,1,2,4,2,2,3080.7164
"775",29,66,1,2,3,1,2,4095.3709
"776",29,66,1,1,2,1,2,4014.0267
"777",29,47,1,1,2,1,2,4913.423
"778",1,68,1,1,1,2,2,2281.5719
"779",20,27,1,2,5,1,2,3428.0234
"780",24,64,4,2,3,1,2,4813.8565
"781",24,65,1,1,5,1,2,4318.1086
"782",24,80,4,2,6,2,2,6537.4933
"783",54,68,1,1,1,1,2,742.6552
"784",55,76,1,2,2,1,2,3116.3493
"785",15,53,4,1,2,4,2,755.1327
"786",47,71,1,1,2,1,2,3948.6986
"787",47,68,1,2,2,1,2,4503.3491
"788",2,28,1,2,5,1,2,746.7087
"789",2,18,1,2,2,1,2,693.0703
"790",2,25,1,1,3,1,2,753.3452
"791",2,22,1,1,2,1,2,749.8785
"792",2,48,1,2,3,1,2,871.6672
"793",2,56,1,1,3,1,2,741.172
"794",48,34,1,1,4,1,2,5195.3267
"795",34,69,1,2,4,1,1,3664.1973
"796",34,85,2,2,2,1,1,3638.6902
"797",34,43,1,2,8,1,2,4189.1278
"798",34,45,1,1,5,1,2,3642.7383
"799",35,22,1,2,3,1,1,1512.8169
"800",50,34,1,2,3,1,2,698.8787
"801",50,58,1,1,2,1,2,478.4705
"802",55,46,1,1,4,1,2,3810.4486
"803",34,73,1,2,6,1,2,3241.0893
"804",34,73,1,1,6,1,2,3344.7473
"805",35,36,1,1,5,1,2,1658.5733
"806",11,53,1,2,5,3,2,355.662
"807",11,18,1,2,1,3,2,485.825
"808",11,25,1,1,5,1,2,413.2135
"809",10,70,1,2,2,1,2,871.9446
"810",10,61,1,1,2,1,2,874.9235
"811",20,68,1,1,5,1,2,1833.9402
"812",20,61,1,2,5,1,2,1681.6155
"813",51,67,1,1,3,1,2,3371.0888
"814",2,63,1,2,1,3,2,862.5362
"815",2,42,1,1,1,3,2,917.3901
"816",2,39,1,1,1,3,2,1125.8019
"817",2,27,1,2,2,3,2,728.0073
"818",41,53,1,2,5,1,2,2094.1668
"819",41,51,1,1,4,1,2,2497.6358
"820",53,80,1,2,5,1,2,3633.1755
"821",6,32,1,1,7,1,2,4820.476
"822",36,50,1,2,2,2,2,6109.5868
"823",36,32,1,2,4,2,2,7643.8286
"824",36,41,1,1,2,2,2,6339.128
"825",36,31,1,1,2,2,2,7134.6614
"826",36,54,4,1,2,1,2,5792.3136
"827",36,36,4,2,2,1,2,4377.0899
"828",36,22,4,2,3,1,2,5957.6425
"829",36,59,1,1,1,1,2,3470.0578
"830",17,24,1,2,2,1,2,5215.3283
"831",17,22,1,2,2,1,2,5215.3283
"832",2,70,3,2,2,1,2,712.5912
"833",2,65,1,1,2,1,2,710.3417
"834",13,72,1,1,2,1,2,3040.1632
"835",13,66,1,2,3,1,2,3173.2595
"836",13,35,1,1,2,1,2,4303.5455
"837",13,34,1,2,2,1,2,5306.5912
"838",12,57,1,2,5,1,2,4269.025
"839",12,61,1,1,5,1,2,4399.4237
"840",28,22,1,2,2,2,2,3461.213
"841",39,32,1,1,5,1,2,4233.8812
"842",39,31,1,2,7,1,2,4624.5841
"843",26,61,4,1,2,1,1,5960.3101
"844",26,30,4,2,3,1,1,4846.7618
"845",26,24,4,1,3,1,1,3753.0472
"846",41,39,4,1,3,1,1,2679.0699
"847",41,37,1,2,2,1,2,2783.2881
"848",18,37,1,2,2,1,2,4244.6802
"849",19,68,1,1,2,1,2,2633.9878
"850",19,66,1,2,2,1,2,2392.5693
"851",19,35,1,2,6,1,2,3305.2
"852",12,58,1,2,5,1,2,4158.441
"853",12,63,1,1,5,1,2,4326.5632
"854",18,34,1,2,2,1,2,4362.5758
"855",18,37,1,2,2,1,2,4266.7822
"856",18,43,1,1,5,1,2,3330.6666
"857",18,68,1,2,2,1,2,3653.604
"858",40,62,1,2,2,2,2,3186.3097
"859",12,70,1,1,5,1,2,4577.7461
"860",13,52,1,2,3,2,2,4772.5473
"861",12,67,1,1,2,1,2,4329.9898
"862",12,68,1,2,4,1,2,3958.6836
"863",40,34,1,1,3,1,2,2979.8373
"864",13,41,1,1,1,1,2,3954.2789
"865",19,39,4,2,5,1,2,2937.7419
"866",12,55,1,2,1,1,1,4419.3698
"867",12,67,2,1,1,1,1,4113.0795
"868",12,62,1,1,5,1,2,4002.3766
"869",12,61,1,2,5,1,2,4130.0931
"870",16,76,1,2,6,1,2,873.5171
"871",18,79,1,2,2,1,2,3888.6171
"872",18,80,1,1,5,1,2,3789.8509
"873",16,85,1,1,5,1,2,965.3342
"874",16,29,1,1,3,1,2,932.1954
"875",16,30,1,2,5,1,2,1267.6946
"876",16,48,1,1,3,1,2,1182.9812
"877",12,71,2,1,2,1,1,5004.9427
"878",12,56,1,2,2,1,1,5700.275
"879",12,80,2,2,2,1,1,5155.4588
"880",40,85,1,1,3,1,2,2148.7395
"881",40,80,1,2,2,1,2,1650.6705
"882",40,66,1,2,1,1,2,2125.5469
"883",40,67,1,1,2,1,2,2141.0753
"884",30,66,1,1,5,1,2,541.9376
"885",30,66,1,2,5,1,2,511.6691
"886",18,80,1,2,3,1,2,3044.842
"887",13,75,1,1,2,1,2,3262.9491
"888",12,35,1,2,6,1,2,5183.9264
"889",12,37,1,1,5,1,2,5147.2268
"890",12,66,1,2,5,1,2,4826.2987
"891",17,64,1,2,5,1,2,4158.1479
"892",17,65,1,1,5,1,2,4506.5318
"893",17,34,1,1,5,1,2,4593.6118
"894",17,29,1,1,5,1,2,4959.5176
"895",17,27,1,1,2,1,2,4959.5176
"896",17,64,1,1,5,1,2,5081.8411
"897",17,64,1,2,4,1,2,4668.8891
"898",20,53,1,2,5,1,2,1973.3269
"899",20,52,1,1,6,1,2,2296.7224
"900",20,64,1,2,4,1,2,1906.8686
"901",20,64,1,1,4,1,2,2551.692
"902",20,69,1,2,2,1,2,2002.9359
"903",20,41,4,1,1,1,1,2089.4088
"904",20,44,4,2,1,1,1,1773.9893
"905",20,19,1,1,4,1,1,1927.7971
"906",20,39,1,2,3,1,2,2245.0666
"907",20,37,1,1,3,1,2,1893.4347
"908",30,28,1,1,2,1,2,651.1907
"909",30,36,1,2,5,1,2,674.7623
"910",30,40,1,1,5,1,2,539.7476
"911",30,67,1,1,4,1,2,517.7733
"912",30,58,3,2,3,1,2,594.875
"913",30,22,1,1,1,1,2,904.0931
"914",30,18,1,2,3,1,2,767.7009
"915",30,46,1,2,5,1,2,484.1115
"916",30,38,1,2,2,1,2,594.2038
"917",30,59,1,1,1,1,2,473.8339
"918",40,41,1,2,4,3,2,2155.244
"919",40,41,1,1,4,3,2,2844.8783
"920",40,18,1,1,2,3,2,3422.5309
"921",40,57,1,2,2,1,2,2365.6472
"922",40,41,1,1,2,1,2,2550.6257
"923",40,58,1,1,2,1,2,2824.1108
"924",40,54,1,2,2,1,2,2673.0714
"925",40,26,1,2,3,1,2,3044.0265
"926",40,80,1,2,5,1,2,1714.5999
"927",40,85,1,1,6,1,2,1724.635
"928",40,23,1,1,2,1,1,2659.2577
"929",40,24,1,2,2,1,2,2988.7161
"930",40,80,1,2,6,1,2,2229.3197
"931",40,23,1,2,3,3,2,4778.0071
"932",40,25,1,1,5,1,2,3175.9704
"933",40,75,1,2,5,1,2,1581.2656
"934",40,74,1,1,4,1,2,2111.415
"935",40,29,1,2,5,1,2,3003.2152
"936",40,30,1,1,5,1,2,3095.4958
"937",50,80,1,2,2,1,2,339.9092
"938",28,78,1,1,4,2,2,1261.9395
"939",28,71,1,2,3,2,2,1216.8568
"940",1,85,1,1,3,1,1,1981.6888
"941",1,27,1,2,2,2,2,5228.9009
"942",49,59,1,1,3,1,2,2235.4696
"943",26,68,1,2,6,1,2,3776.5261
"944",5,74,1,1,3,1,2,1284.8021
"945",16,23,1,1,2,1,2,1064.3499
"946",16,55,1,1,4,1,2,1138.2874
"947",16,53,1,2,4,1,2,1078.5513
"948",16,23,1,2,2,1,2,1298.0741
"949",16,20,1,1,2,1,2,1064.3499
"950",12,43,1,1,4,2,2,4399.6533
"951",12,42,1,2,5,1,2,4268.1859
"952",13,68,1,1,5,1,2,3737.1114
"953",13,67,1,2,6,1,2,3740.373
"954",1,31,1,1,3,1,2,2722.2256
"955",1,32,1,2,3,1,2,2624.9184
"956",1,39,1,1,1,1,2,2816.8404
"957",1,62,1,1,5,1,2,2467.4783
"958",1,85,1,2,1,2,2,1980.7656
"959",1,22,1,2,1,1,2,3014.1124
"960",1,26,1,1,2,1,2,3040.1057
"961",1,46,1,1,2,1,1,2749.0785
"962",1,68,1,2,2,1,1,2025.5095
"963",1,69,1,2,2,1,2,2342.6043
"964",1,60,1,1,2,1,2,2239.8604
"965",1,61,1,2,4,1,2,2063.1237
"966",1,50,1,1,3,1,2,2131.4721
"967",1,50,1,2,6,3,2,2455.224
"968",1,50,1,1,6,1,2,2442.8855
"969",1,69,1,2,3,1,2,2217.2585
"970",1,70,1,1,3,1,2,2304.1987
"971",21,25,1,2,5,1,2,4396.1569
"972",21,50,1,2,6,1,2,4043.4284
"973",21,22,1,1,5,1,1,5217.2341
"974",21,67,1,2,7,1,2,4006.0842
"975",21,73,4,1,2,1,2,3225.6704
"976",21,59,4,2,2,1,2,3348.415
"977",21,67,1,1,1,1,2,3957.0419
"978",21,71,1,2,3,1,2,2917.1213
"979",21,48,1,1,2,1,2,3811.1863
"980",21,85,1,1,3,1,2,2659.2973
"981",31,52,1,1,5,1,2,1204.3652
"982",31,49,1,2,6,1,2,1338.2134
"983",31,20,1,2,3,1,2,1458.0016
"984",31,80,1,1,5,1,2,921.1234
"985",31,80,1,2,2,1,2,1101.847
"986",31,60,1,1,5,1,2,1354.4946
"987",31,61,1,2,5,1,2,1223.0557
"988",31,56,1,1,2,1,2,1588.5283
"989",31,56,1,2,6,1,2,1430.8604
"990",31,18,1,1,1,1,2,1365.3349
"991",41,70,1,1,4,1,2,2200.5237
"992",41,51,1,2,4,1,2,2473.4324
"993",41,21,1,2,3,1,2,3979.217
"994",41,59,1,2,4,1,2,2715.8016
"995",41,67,1,1,4,1,2,2414.5429
"996",41,69,1,1,2,1,2,2354.1715
"997",41,67,1,2,3,1,2,2155.4415
"998",41,75,1,1,4,1,2,2145.594
"999",41,74,1,2,2,3,2,2486.3704
"1000",41,85,1,2,2,1,2,1980.5013
"1001",41,61,1,1,5,1,2,2808.3014
"1002",41,64,1,2,6,1,2,1942.594
"1003",41,28,1,2,6,1,2,2802.7538
"1004",41,30,1,1,2,1,2,3153.7602
"1005",41,28,1,2,2,1,2,3510.0502
"1006",41,75,1,2,5,1,2,1834.8199
"1007",41,80,1,1,2,1,2,2190.2527
"1008",41,46,1,1,3,1,2,2390.2017
"1009",41,39,1,2,3,1,1,2237.222
"1010",41,76,1,2,3,1,2,1728.2274
"1011",51,65,1,1,5,1,2,4275.9117
"1012",51,27,1,2,2,2,2,5538.4347
"1013",51,49,4,2,6,2,2,6935.5736
"1014",51,64,4,1,5,2,2,5453.4688
"1015",51,69,1,1,2,1,2,3566.1721
"1016",51,68,1,2,2,1,2,4519.1793
"1017",51,64,1,2,2,1,2,3507.3636
"1018",51,70,1,1,2,1,2,3295.3866
"1019",51,73,1,1,2,1,2,3498.7195
"1020",51,68,1,2,2,1,2,3663.633
"1021",51,72,1,2,4,1,2,3410.938
"1022",51,37,1,1,2,1,2,4022.2898
"1023",51,37,1,2,6,1,2,4604.7874
"1024",51,40,1,1,8,2,2,7017.9032
"1025",51,30,1,1,2,1,2,3934.5135
"1026",51,44,4,2,5,4,2,5206.2456
"1027",51,50,4,1,5,4,2,3773.3367
"1028",51,20,1,2,3,4,2,5877.6705
"1029",51,85,1,1,1,1,2,3114.9346
"1030",51,51,1,1,3,1,2,3689.4849
"1031",16,76,1,1,3,1,2,963.9843
"1032",16,69,1,2,2,1,2,832.7798
"1033",2,62,1,1,2,4,2,592.8953
"1034",2,30,1,1,2,4,2,542.2976
"1035",2,71,1,2,4,1,2,410.2877
"1036",2,68,1,2,2,1,2,737.5594
"1037",12,85,1,2,4,1,2,3741.2464
"1038",12,34,1,2,1,1,1,5456.906
"1039",12,36,4,1,1,1,1,6443.5608
"1040",12,74,1,2,5,1,2,4140.1313
"1041",12,70,1,2,6,1,2,4337.3555
"1042",12,71,1,1,2,1,2,4420.643
"1043",12,80,1,2,3,1,2,4061.7611
"1044",12,40,1,2,4,1,2,5131.2107
"1045",12,52,1,1,3,1,2,5154.31
"1046",12,80,1,2,3,1,2,3928.5846
"1047",12,85,1,1,3,1,2,4014.8869
"1048",22,37,1,1,2,1,2,1853.4038
"1049",22,31,1,2,2,1,2,1783.9322
"1050",22,70,1,1,2,1,2,1450.4343
"1051",22,56,1,1,2,1,2,1666.857
"1052",22,54,1,2,2,1,2,1551.5858
"1053",22,24,1,1,2,1,2,2082.3838
"1054",22,74,1,1,1,2,2,1726.1476
"1055",22,49,1,2,2,3,2,2149.3925
"1056",22,56,1,1,3,1,2,1687.263
"1057",22,36,1,2,5,1,2,2320.3981
"1058",32,62,1,1,2,1,2,1919.8072
"1059",32,76,1,2,1,1,2,1692.9524
"1060",42,24,1,2,5,1,2,4536.0691
"1061",42,85,1,1,4,1,2,3357.5057
"1062",42,85,1,1,3,1,2,3672.0185
"1063",42,80,1,2,2,1,2,3500.0066
"1064",19,71,1,2,2,1,2,2656.673
"1065",19,64,1,1,2,1,2,2402.2756
"1066",19,46,1,2,6,1,2,2917.4002
"1067",19,44,1,1,5,1,2,2417.8245
"1068",15,72,1,1,5,4,2,925.4049
"1069",15,33,1,2,3,1,1,751.1414
"1070",15,38,4,1,2,1,1,0
"1071",39,47,1,2,6,1,2,4554.0967
"1072",39,49,1,1,5,1,2,4661.8328
"1073",13,85,1,2,6,1,2,3309.6174
"1074",13,46,1,1,7,2,2,7645.2359
"1075",13,53,1,1,6,2,2,6705.7192
"1076",13,32,1,2,7,2,2,8735.1969
"1077",13,75,1,1,1,1,2,3126.6233
"1078",13,61,1,2,2,1,2,4328.6628
"1079",13,51,1,2,2,1,2,4397.5773
"1080",13,59,1,1,2,1,2,3767.6088
"1081",13,52,1,2,3,2,2,4894.3053
"1082",13,58,1,1,4,1,2,7396.5439
"1083",13,57,1,2,4,1,2,6362.3137
"1084",13,23,1,1,3,1,2,6459.9734
"1085",13,80,1,2,6,1,2,5389.6429
"1086",13,57,1,2,2,1,2,6388.1788
"1087",13,63,1,2,1,1,2,3619.2968
"1088",13,56,4,2,5,1,1,7501.7592
"1089",23,72,1,2,3,1,2,1157.7687
"1090",23,85,1,1,3,1,2,1283.1723
"1091",23,66,1,2,2,1,2,1683.8261
"1092",23,66,1,1,2,1,2,1583.3446
"1093",23,73,1,2,2,1,2,1485.2502
"1094",23,73,1,1,2,1,2,1452.6011
"1095",33,24,1,2,6,1,2,1407.8406
"1096",33,38,1,2,4,1,2,1010.0509
"1097",33,43,1,1,7,1,2,1347.8443
"1098",33,45,1,2,6,1,2,1109.5781
"1099",33,52,1,1,5,1,2,940.1574
"1100",33,48,1,2,3,1,2,1063.8878
"1101",33,18,1,2,2,1,2,1545.4942
"1102",33,41,1,1,3,1,2,1143.9908
"1103",33,34,1,1,5,1,2,1330.9487
"1104",33,39,1,1,3,1,2,1339.5239
"1105",33,67,1,2,3,1,2,1019.5736
"1106",33,33,1,1,8,1,2,1469.0897
"1107",33,18,1,1,1,1,2,1333.0833
"1108",33,42,1,2,3,1,2,1568.727
"1109",33,45,1,1,3,1,2,997.2498
"1110",53,78,1,2,4,1,2,2247.6153
"1111",53,30,1,1,1,1,1,2899.3727
"1112",53,80,1,2,3,1,2,3264.0588
"1113",12,65,1,1,5,1,2,5264.963
"1114",12,46,1,2,5,1,2,5174.1099
"1115",4,67,1,2,5,1,2,3950.7015
"1116",4,63,1,1,3,1,2,4361.9398
"1117",4,51,1,1,2,1,1,3203.5226
"1118",4,19,1,2,2,1,1,3841.2578
"1119",12,53,1,2,3,1,2,4646.4366
"1120",12,51,1,1,3,1,2,5048.8546
"1121",4,20,1,2,3,1,1,5987.1394
"1122",24,71,1,2,2,2,2,6537.4933
"1123",24,48,1,2,6,1,2,4518.3702
"1124",24,52,1,1,6,1,2,4188.7887
"1125",24,21,1,2,3,1,2,5348.7231
"1126",24,39,3,2,6,1,2,0
"1127",24,54,1,1,6,1,2,0
"1128",34,34,4,2,2,2,2,6591.5868
"1129",34,45,4,1,2,2,2,7217.0019
"1130",34,51,4,2,5,4,2,5943.1198
"1131",34,51,4,1,3,4,2,5311.735
"1132",34,21,1,2,3,4,2,6385.9546
"1133",34,80,1,2,5,1,2,4507.7139
"1134",34,80,1,1,6,1,2,3683.074
"1135",34,55,1,2,5,1,2,3560.6505
"1136",54,62,1,2,5,1,2,711.7335
"1137",54,78,1,1,2,1,2,602.7751
"1138",54,80,1,2,2,1,2,673.2801
"1139",54,55,1,1,3,1,2,811.8222
"1140",54,52,1,2,2,1,2,843.459
"1141",54,77,1,2,2,2,2,973.6013
"1142",54,75,1,1,1,1,2,631.6972
"1143",54,44,1,2,3,1,2,1096.1457
"1144",54,46,1,1,6,1,2,791.6924
"1145",54,28,1,2,6,1,2,662.436
"1146",5,25,1,2,5,1,2,1748.4827
"1147",5,63,1,1,2,1,2,1665.2488
"1148",5,22,1,2,4,1,2,2166.5672
"1149",5,25,1,1,2,1,2,2098.4401
"1150",5,61,1,2,2,1,2,1560.6944
"1151",5,42,1,1,2,1,2,1555.8751
"1152",5,48,1,2,5,1,2,1751.3569
"1153",5,75,1,2,2,1,2,1352.2079
"1154",5,44,1,1,8,1,2,1471.1814
"1155",5,41,1,2,5,1,2,1458.2579
"1156",5,35,1,2,4,1,2,1035.8326
"1157",5,34,1,1,2,1,2,1512.2236
"1158",5,79,1,2,2,1,2,1109.7463
"1159",5,53,1,2,6,1,2,1322.8837
"1160",5,65,1,1,2,1,2,1363.7312
"1161",5,80,1,1,1,2,2,1796.6241
"1162",15,62,4,1,3,4,2,816.9067
"1163",15,59,4,2,4,4,2,794.0307
"1164",15,80,4,2,1,4,2,655.9013
"1165",25,38,1,1,5,1,2,3694.559
"1166",25,33,1,2,8,1,2,3391.851
"1167",25,31,1,1,5,1,2,3487.8184
"1168",25,72,1,2,3,1,2,2693.7472
"1169",25,68,1,1,2,1,2,2786.8107
"1170",35,51,1,2,3,1,2,1492.7937
"1171",35,49,1,2,3,1,2,1327.5051
"1172",35,72,1,1,6,1,2,1342.414
"1173",35,57,1,1,6,1,2,1611.2773
"1174",35,56,1,2,6,1,2,1594.444
"1175",45,64,1,2,6,2,2,2078.0685
"1176",45,19,1,2,3,2,2,3436.6769
"1177",45,72,1,2,5,1,2,2373.6705
"1178",45,43,1,2,3,1,2,3116.1633
"1179",45,45,1,1,2,1,2,3107.0793
"1180",45,85,1,2,3,1,2,3047.7311
"1181",55,60,1,2,5,1,2,3695.4341
"1182",55,57,1,1,4,1,2,4315.9911
"1183",55,27,1,2,3,1,2,3828.0082
"1184",55,61,1,1,3,1,2,4080.8732
"1185",55,66,1,1,3,1,2,3358.5235
"1186",55,51,1,2,3,1,2,4218.6885
"1187",55,51,1,1,2,1,2,4645.9034
"1188",55,47,1,2,2,1,2,4092.8633
"1189",55,25,1,2,2,1,2,4433.8696
"1190",55,22,1,1,2,1,2,5256.4169
"1191",55,80,1,2,2,1,2,3361.5473
"1192",55,36,4,1,8,4,2,2743.5579
"1193",55,43,1,2,3,2,2,5957.4666
"1194",55,45,1,1,2,1,2,4301.1514
"1195",55,58,1,2,3,1,2,4019.202
"1196",55,63,1,1,3,1,2,3744.1202
"1197",55,64,1,1,2,1,2,4357.3954
"1198",12,85,1,2,3,1,2,3965.6962
"1199",12,85,1,1,6,1,2,3838.9519
"1200",12,63,1,2,5,1,2,4299.1371
"1201",12,67,4,1,7,1,1,4388.9709
"1202",6,48,1,1,2,1,1,4704.4193
"1203",6,43,1,2,4,1,1,3979.293
"1204",6,26,1,2,6,1,2,4746.8313
"1205",6,23,1,1,5,1,2,5002.0842
"1206",6,80,1,1,5,1,2,3248.7136
"1207",6,79,1,2,7,1,2,3107.7846
"1208",6,46,1,1,2,1,2,4546.225
"1209",6,40,1,2,2,1,1,4176.5144
"1210",6,34,1,2,4,1,1,5122.903
"1211",6,36,1,1,2,1,1,5075.7759
"1212",6,18,1,1,3,1,1,4636.3659
"1213",6,76,1,1,1,1,2,3872.4939
"1214",6,71,1,2,3,1,2,4034.3077
"1215",16,75,1,1,2,1,2,944.6299
"1216",16,47,1,2,2,1,2,1362.2062
"1217",16,25,1,2,1,1,2,1110.0176
"1218",16,30,1,2,2,1,2,1089.5898
